L_CODE,E_CODE,E_NAME,DEM_NO,DEM_DT,SCL_PREPAR,NO_EQPT,FIN_YEAR,D_TYPE,N1,N2,N3,N4,N5,N6,N7,N8,N9,D_LOCK,YN,JOB_NO,JOB_DT,CTRL_NO,CTRL_DT,OPT,DEM,FULL_RECD,PART_RECD,OUTS,PER_RECD,DEP_DELE,IN_IIL,IN_CVIL,CRITICAL,CTRL_NA,VED,VED_FULL,VED_PART,VED_OUTS,VED_PER,VED_DELE,VED_IIL,VED_CVIL,VED_CRI,VED_CTRLNA,CONS_FM,CONS_TO,CONS_EQPT,LAST_SOUPD,DEMD,FULL_RECDD,PART_RECDD,OUTSD,DEP_DELED,IN_IILD,IN_CVILD,CRITICALD,CTRL_NAD,VEDD,VED_FULLD,VED_PARTD,VED_OUTSD,VED_DELED,VED_IILD,VED_CVILD,VED_CRID,VED_CTLNAD
33,34,MG 605 ENG,004,2008-05-15,0,6,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,22,5,0,17,22.73,0,0,0,0,22,9,0,0,9,0.0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,005,2008-05-15,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,2,2,0,0,100.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
49,49,MINE LEYER,006,2008-05-15,,2,2008-2009,SPD,,,,,,,,,,,Y,332,2007-12-11,,,0,2,0,0,2,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,007,2008-05-19,0,4,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,008,2008-05-19,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,8,3,2,5,37.5,0,0,0,0,8,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CHASSI,009,2008-05-20,,1,2008-2009,SPD,,,,,,,,,,,Y,409,2008-01-15,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,001,2008-05-20,,90,2009-2010,APD,,,,,,,,,,,Y,,,,,0,281,182,10,99,64.77,43,101,146,28,0,248,174,7,67,70.16,21,94,68,25,0,,,,2013-07-24,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,002,2008-05-21,,23,2009-2010,APD,,,,,,,,,,,Y,,,,,0,143,78,5,65,54.55,14,66,116,13,0,124,70,5,49,56.45,10,57,50,12,0,,,,2014-07-14,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,003,2008-05-22,,67,2009-2010,APD,,,,,,,,,,2012-08-02,Y,,,,,0,164,76,4,88,46.34,11,100,150,17,1,126,59,3,64,46.83,10,77,58,14,0,,,,2013-02-09,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,005,2008-05-21,,23,2009-2010,APD,,,,,,,,,,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,006,2008-05-22,,67,2009-2010,APD,,,,,,,,,,,Y,,,,,0,2,0,0,2,0.0,0,0,0,0,2,2,0,0,2,0.0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,004,2008-05-20,,90,2009-2010,APD,,,,,,,,,,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,4647,2007-08-08,0,2,2007-2008,SPD,,,,,,,,,,,Y,,,,,0,25,10,0,15,40.0,0,0,0,0,25,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
54,54,AIR COMP,010,2008-06-10,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,165,95,28,70,57.58,0,0,0,10,27,0,0,0,0,0.0,0,0,0,0,0,,,,2013-02-25,,,,,,,,,,,,,,,,,,
45,46,P6 ENGINE,011,2008-06-10,0,3,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,280,194,3,86,69.29,0,0,0,12,0,0,0,0,0,0.0,0,0,0,0,0,,,,2014-02-10,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,12,2008-06-13,0,9,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,13,10,0,3,76.92,0,0,0,0,13,1,1,0,0,100.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,007,2008-06-11,,2,2009-2010,APD,,,,,,,,,,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,2018-02-28,,,,,,,,,,,,,,,,,,
33,34,MG 605 ENG,008,2008-06-11,,4,2009-2010,APD,,,,,,,,,,,Y,,,,,0,420,251,10,169,59.76,0,0,0,12,0,0,0,0,0,0.0,0,0,0,0,0,,,,2013-09-24,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,011,2008-06-11,,2,2009-2010,APD,,,,,,,,,,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,012,2008-06-11,,4,2009-2010,APD,,,,,,,,,,,Y,,,,,0,371,256,7,115,69.0,0,0,0,15,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,003,2008-06-10,,25,2009-2010,APD,,,,,,,,,,,Y,,,,,0,198,140,16,58,70.71,0,0,0,14,0,74,58,5,11,78.38,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,002,2008-06-10,,5,2009-2010,APD,,,,,,,,,,,Y,,,,,0,477,423,9,54,88.68,0,0,0,5,0,227,209,3,15,92.07,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,004,2008-06-10,,10,2009-2010,APD,,,,,,,,,,,Y,,,,,0,108,80,4,28,74.07,0,0,0,13,1,31,26,1,4,83.87,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,007,2008-06-21,,90,2009-2010,APD,,,,,,,,,,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,13,2008-06-24,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,16,15,1,1,93.75,0,0,0,0,16,10,9,1,1,90.0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,14,2008-06-28,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,4,4,0,0,100.0,0,0,0,0,4,2,2,0,0,100.0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,
17,17,OBM 30 HP,15,2008-07-04,0,17,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,54,22,8,32,40.74,0,0,0,0,53,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
18,18,OBM 35 HP,16,2008-07-04,,2,2008-2009,SPD,,,,,,,,,,,Y,70,2008-05-23,,,0,24,13,0,11,54.17,0,0,0,0,24,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,001,2008-06-10,0,15,2009-2010,APD,,,,,,,,,,,Y,,,,,0,321,281,18,40,87.54,0,0,0,5,0,228,203,14,25,89.04,0,0,0,4,0,,,,2012-11-05,,,,,,,,,,,,,,,,,,
17,17,OBM 30 HP,010,2008-06-11,,20,2009-2010,APD,,,,,,,,,,,Y,,,,,0,161,91,28,70,56.52,0,0,0,10,23,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
18,18,OBM 35 HP,009,2008-06-11,,25,2009-2010,APD,,,,,,,,,,,Y,,,,,0,131,75,25,56,57.25,0,0,0,14,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
48,48,JCB 3DX ENG,006,2008-06-11,,30,2009-2010,APD,,,,,,,,,,,Y,,,,,0,216,91,16,125,42.13,0,0,0,9,0,0,0,0,0,0.0,0,0,0,0,0,,,,2014-02-10,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,18,2008-07-16,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,26,18,1,8,69.23,0,0,0,0,26,15,11,0,4,73.33,0,0,0,0,15,,,,2013-02-25,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,19,2008-07-17,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,020,2008-07-18,0,3,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,73,44,1,29,60.27,0,0,0,0,73,46,31,1,15,67.39,0,0,0,0,46,,,,,,,,,,,,,,,,,,,,,,
33,34,MG 605 ENG,021,2008-07-18,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,25,14,0,11,56.0,0,0,0,0,25,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,022,2008-07-18,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,38,14,0,24,36.84,0,0,0,0,38,1,0,0,1,0.0,0,0,0,0,1,,,,2012-10-15,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,005,2008-06-15,0,15,2009-2010,APD,,,,,,,,,,,Y,,,,,0,814,718,20,96,88.21,0,0,0,16,1,691,618,16,57,89.44,0,0,0,15,1,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,24,2008-07-24,,1,2008-2009,SPD,,,,,,,,,,,Y,07,2008-04-07,,,0,12,6,0,6,50.0,0,0,0,0,12,4,4,0,0,100.0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,
67,67,OBM MARINER,0025,2008-07-24,,5,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,525,220,11,305,41.9,0,0,0,49,523,202,103,5,94,50.99,0,0,0,27,201,,,,,,,,,,,,,,,,,,,,,,
49,49,MINE LEYER,0013,2008-06-12,,10,2009-2010,APD,,,,,,,,,,,Y,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2016-03-23,,,,,,,,,,,,,,,,,,
52,52,MINE PLANT,0014,2008-06-12,,5,2009-2010,APD,,,,,,,,,,,Y,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,015,2008-08-11,,3,2009-2010,APD,,,,,,,,,,,Y,,,,,0,6,4,0,2,66.67,0,0,0,0,6,4,3,0,1,75.0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,016,2008-08-11,,3,2008-2009,APD,,,,,,,,,,,Y,,,,,0,105,72,1,33,68.57,0,0,0,0,0,30,22,1,7,73.33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,017,2008-08-11,,2,2009-2010,APD,,,,,,,,,,,Y,,,,,0,384,279,13,105,72.66,0,0,0,10,2,177,132,1,45,74.58,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,
33,34,MG 605 ENG,018,2008-08-11,,2,2009-2010,APD,,,,,,,,,,,Y,,,,,0,354,271,2,83,76.55,0,0,0,14,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,019,2008-08-11,,5,2009-2010,APD,,,,,,,,,,,Y,,,,,0,279,162,23,117,58.06,0,0,0,15,0,20,16,0,4,80.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,020,2008-08-11,,5,2009-2010,APD,,,,,,,,,,,Y,,,,,0,371,259,8,112,69.81,0,0,0,16,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
49,49,MINE LEYER,26,2008-08-19,,1,2008-2009,SPD,,,,,,,,,,,Y,57,2008-05-12,,,0,30,22,0,8,73.33,0,0,0,0,30,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,007,2008-09-01,,90,2009-2010,APD,,,,,,,,,,,Y,,,,,0,49,25,5,24,51.02,0,0,0,0,49,48,24,5,19,50.0,0,0,0,0,48,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,008,2008-09-01,,23,2009-2010,APD,,,,,,,,,,,Y,,,,,0,21,7,2,14,33.33,0,0,0,0,21,20,6,2,12,30.0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,009,2008-09-01,,67,2009-2010,APD,,,,,,,,,,,Y,,,,,0,25,10,1,15,40.0,0,0,0,1,25,24,9,1,14,37.5,0,0,0,1,24,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,028,2008-09-04,0,3,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,68,55,0,13,80.88,0,0,0,0,68,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,029,2008-09-16,0,3,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,030,2008-09-16,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,6,2,0,4,33.33,0,0,0,0,6,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,031,2008-09-20,0,3,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,90,72,0,18,80.0,0,0,0,0,90,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,032,2008-09-20,0,3,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,118,85,1,33,72.03,0,0,0,0,118,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,33,2008-09-20,,1,2008-2009,SPD,,,,,,,,,,,Y,10,2008-04-11,,,0,3,0,0,3,0.0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,034,2008-09-27,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,23,19,0,4,82.61,0,0,0,0,23,17,13,0,4,76.47,0,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,035,2008-10-13,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,98,48,0,50,48.98,0,0,0,0,98,8,6,0,2,75.0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,037,2008-10-16,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,038,2008-10-16,,1,2008-2009,SPD,,,,,,,,,,,Y,88,2008-06-09,,,0,12,6,0,6,50.0,0,0,0,0,12,5,3,0,2,60.0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,036,2008-10-16,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,57,25,1,32,43.86,0,0,0,0,57,3,1,0,2,33.33,0,0,0,0,3,,,,2012-11-17,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,39,2008-10-31,,1,2008-2009,SPD,,,,,,,,,,,Y,20,2008-04-17,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,40,2008-10-31,,1,2008-2009,SPD,,,,,,,,,,,Y,19,2008-04-17,,,0,17,11,3,6,64.71,0,0,0,0,17,8,5,2,3,62.5,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,041,2008-11-01,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,4,3,0,1,75.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,42,2008-11-07,,1,2008-2009,SPD,,,,,,,,,,,Y,38,2008-05-02,,,0,2,2,0,0,100.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
54,54,AIR COMP,044,2008-11-17,,1,2008-2009,SPD,,,,,,,,,,,Y,187,2008-09-04,,,0,2,2,0,0,100.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
48,48,ENG ASSY FOR,41A,2008-11-03,,1,2008-2009,SPD,,,,,,,,,,,Y,514,2007-01-05,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
38,55,USER UNIT,41A,2008-11-01,,999,2008-2009,SPD,,,,,,,,,,,Y,ESDK,2008-05-24,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
40,55,USER UNIT,41B,2008-11-01,,999,2008-2009,SPD,,,,,,,,,,,Y,ESDK,2008-05-24,,,0,6,3,1,3,50.0,0,0,0,0,6,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
33,55,USER UNIT,41C,2008-11-01,,999,2008-2009,SPD,,,,,,,,,,,Y,ESDK,2008-05-24,,,0,3,0,0,3,0.0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,55,USER UNIT,41D,2008-11-01,,999,2008-2009,SPD,,,,,,,,,,,Y,ESDK,2008-05-24,,,0,3,0,1,3,0.0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,048,2008-12-10,0,1,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,72,58,0,14,80.56,0,0,0,0,72,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
46,46,P6 ENGINE,049,2008-12-11,,1,2008-2009,SPD,,,,,,,,,,,Y,188,2008-09-04,,,0,21,11,0,10,52.38,0,0,0,0,21,0,0,0,0,0.0,0,0,0,0,0,,,,2013-05-07,,,,,,,,,,,,,,,,,,
54,54,AIR COMP,050,2008-12-12,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,14,6,0,8,42.86,0,0,0,0,14,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
31,31,R ROLLER CH,051,2008-12-12,,2,2008-2009,SPD,,,,,,,,,,,Y,275,2007-11-13,,,0,81,66,0,15,81.48,0,0,0,0,81,0,0,0,0,0.0,0,0,0,0,0,,,,2014-12-13,,,,,,,,,,,,,,,,,,
33,34,MG 605 ENG,054,2009-01-13,0,3,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,72,60,1,12,83.33,0,0,0,0,72,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
49,49,MINE LEYER,055,2009-01-17,,1,2008-2009,SPD,,,,,,,,,,,Y,355,2008-11-21,,,0,3,1,0,2,33.33,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
54,54,AIR COMP,056,2009-01-17,,1,2008-2009,SPD,,,,,,,,,,,Y,377,2008-11-28,,,0,2,2,0,0,100.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,057,2009-01-22,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,22,18,0,4,81.82,0,0,0,0,22,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,058,2009-02-20,0,1,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,114,90,0,24,78.95,0,0,0,0,114,0,0,0,0,0.0,0,0,0,0,0,,,,2012-12-12,,,,,,,,,,,,,,,,,,
31,31,R ROLLER CH,059,2009-02-23,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,63,24,8,39,38.1,0,0,0,0,63,0,0,0,0,0.0,0,0,0,0,0,,,,2013-05-07,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,060,2009-03-05,0,5,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,101,55,0,46,54.46,0,0,0,0,101,70,36,0,34,51.43,0,0,0,0,70,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,061,2009-03-05,,1,2008-2009,SPD,,,,,,,,,,,Y,319,2008-11-04,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,062,2009-03-05,0,6,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,239,184,5,55,76.99,0,0,0,0,239,110,89,3,21,80.91,0,0,0,0,110,,,,2013-02-25,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,63,2009-03-07,,1,2008-2009,SPD,,,,,,,,,,,Y,343,2008-11-13,,,0,4,1,0,3,25.0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,45,JCB CHASSIS,100,2009-03-09,,1,2008-2009,SPD,,,,,,,,,,,Y,291,2008-10-27,,,0,3,0,0,3,0.0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,45,JCB CHASSIS,064,2009-03-09,,1,2008-2009,SPD,,,,,,,,,,,Y,291,2008-10-27,,,0,64,28,1,36,43.75,0,0,0,0,64,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,45,JCB CHASSIS,064,2009-03-07,,1,2008-2009,SPD,,,,,,,,,,,Y,291,2008-10-27,,,0,64,28,1,36,43.75,0,0,0,0,64,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
46,46,P6 ENGINE,064,2009-03-17,0,3,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,64,28,1,36,43.75,0,0,0,0,64,0,0,0,0,0.0,0,0,0,0,0,,,,2014-07-26,,,,,,,,,,,,,,,,,,
45,32,R ROLLER ENG,065,2009-03-17,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,76,69,1,7,90.79,0,0,0,0,76,0,0,0,0,0.0,0,0,0,0,0,,,,2015-03-24,,,,,,,,,,,,,,,,,,
54,54,AIR COMP,066,2009-03-17,0,1,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,45,21,1,24,46.67,0,0,0,0,45,0,0,0,0,0.0,0,0,0,0,0,,,,2012-10-26,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,067,2009-03-19,,1,2008-2009,SPD,,,,,,,,,,,Y,503,2009-03-05,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,068,2009-03-19,,1,2008-2009,SPD,,,,,,,,,,,Y,320,2008-11-04,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,069,2009-03-21,,1,2008-2009,SPD,,,,,,,,,,,Y,319,2008-11-04,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,070,2009-03-21,,1,2008-2009,SPD,,,,,,,,,,,Y,319,2008-11-04,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,071,2009-03-21,0,4,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,100,49,3,51,49.0,0,0,0,0,100,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB3DX (SUPE,72,2009-03-24,,1,2008-2009,SPD,,,,,,,,,,,Y,526,2009-03-13,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
54,54,AIR COMP,073,2009-03-28,0,2,2008-2009,SPD,,,,,,,,,,,Y,,,,,0,75,28,1,47,37.33,0,0,0,0,75,1,0,0,1,0.0,0,0,0,0,1,,,,2014-12-13,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,102,2009-03-28,,1,2008-2009,SPD,,,,,,,,,,,Y,398,2008-12-19,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,103,2009-03-28,,1,2008-2009,SPD,,,,,,,,,,,Y,398,2008-12-19,,,0,6,0,0,6,0.0,0,0,0,0,6,2,0,0,2,0.0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,104,2009-03-28,,1,2008-2009,SPD,,,,,,,,,,,Y,398,2008-12-19,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,106,2009-03-28,,1,2008-2009,SPD,,,,,,,,,,,Y,342,2008-11-13,,,0,2,0,0,2,0.0,0,0,0,0,2,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,108,2009-03-28,,1,2008-2009,SPD,,,,,,,,,,,Y,342,2008-11-13,,,0,2,0,0,2,0.0,0,0,0,0,2,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,001,2009-04-18,0,2,2009-2010,SPD,,,,,,,,,,,Y,,,,,0,155,119,0,36,76.77,0,0,0,0,155,89,68,0,21,76.4,0,0,0,0,89,,,,2013-03-22,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,004,2009-05-14,,1,2009-2010,SPD,,,,,,,,,,,Y,24,2009-04-20,,,0,25,22,0,3,88.0,0,0,0,0,25,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
45,32,R ROLLER ENG,004,2009-05-19,0,3,2009-2010,SPD,,,,,,,,,,,Y,,,,,0,25,22,0,3,88.0,0,0,0,0,25,0,0,0,0,0.0,0,0,0,0,0,,,,2013-03-12,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,005,2009-05-21,0,1,2009-2010,SPD,,,,,,,,,,,Y,,,,,0,19,16,0,3,84.21,0,0,0,0,19,10,9,0,1,90.0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,
